4,1,114,383,296,438,0,0,1664,0,0,0,0.6744
4,1,62,335,496,415,0,0,1429,0,0,0,0.6732
4,1,128,244,321,317,0,0,1574,0,0,0,0.6728
4,1,508,114,341,490,0,0,1438,0,0,0,0.6716
4,2,481,475,482,314,0,0,1719,1027,0,0,0.6646
4,1,273,495,170,225,0,0,1058,0,0,0,0.6642
4,2,83,399,467,480,0,0,1586,1274,0,0,0.6614
4,2,412,213,161,400,0,0,1897,1951,0,0,0.6587
4,1,176,43,507,186,0,0,1890,0,0,0,0.6555
3,2,139,298,343,0,0,0,2005,1595,0,0,0.6526
4,1,324,346,289,95,0,0,1639,0,0,0,0.652
4,1,194,90,351,277,0,0,1511,0,0,0,0.6518
3,2,205,478,450,0,0,0,990,405,0,0,0.6511
4,2,265,122,168,470,0,0,1366,1157,0,0,0.6509
4,2,91,99,461,365,0,0,1620,763,0,0,0.6507
6,1,43,491,477,228,402,386,1272,0,0,0,0.6498
3,2,225,484,437,0,0,0,1102,1358,0,0,0.6489
4,1,341,201,92,288,0,0,1326,0,0,0,0.6478
4,1,134,98,149,200,0,0,1844,0,0,0,0.6477
3,2,327,483,363,0,0,0,1418,259,0,0,0.646
4,3,185,53,207,494,0,0,1904,1876,1882,0,0.646
4,2,480,403,173,501,0,0,1663,440,0,0,0.6448
3,1,266,201,424,0,0,0,1887,0,0,0,0.6439
3,2,481,436,297,0,0,0,1416,960,0,0,0.6421
4,1,201,63,238,437,0,0,616,0,0,0,0.6419
3,2,258,278,392,0,0,0,2016,286,0,0,0.6396
3,1,239,221,414,0,0,0,632,0,0,0,0.638
3,1,48,313,275,0,0,0,1760,0,0,0,0.6365
5,1,322,430,321,363,429,0,681,0,0,0,0.6362
4,2,236,310,426,226,0,0,756,1105,0,0,0.6355
4,2,39,107,328,262,0,0,1988,272,0,0,0.6347
6,1,173,437,374,234,488,308,1041,0,0,0,0.6346
4,1,285,105,351,443,0,0,493,0,0,0,0.634
5,2,55,463,372,473,398,0,1536,861,0,0,0.6324
6,2,317,492,504,336,325,271,2040,1877,0,0,0.6314
5,2,423,499,193,474,270,0,1907,1505,0,0,0.6311
4,1,82,162,138,506,0,0,258,0,0,0,0.6307
5,1,472,295,490,136,230,0,1441,0,0,0,0.6299
3,1,159,446,304,0,0,0,773,0,0,0,0.6295
4,1,344,25,263,511,0,0,518,0,0,0,0.6279
4,3,141,307,224,249,0,0,1655,498,1254,0,0.6278
4,1,254,42,509,114,0,0,1667,0,0,0,0.6272
3,3,421,399,357,0,0,0,1529,1915,1067,0,0.627
3,3,493,218,400,0,0,0,1986,971,1300,0,0.6267
3,2,466,210,324,0,0,0,1711,913,0,0,0.626
4,3,96,159,473,413,0,0,392,1033,1724,0,0.6244
4,3,341,492,476,127,0,0,964,1648,696,0,0.6241
5,1,184,81,351,331,279,0,1750,0,0,0,0.6232
3,1,325,388,112,0,0,0,1351,0,0,0,0.6225
4,1,105,73,408,308,0,0,257,0,0,0,0.6217
3,1,146,88,291,0,0,0,1169,0,0,0,0.621
6,2,150,413,504,205,341,202,1949,1124,0,0,0.62
5,1,308,244,496,122,398,0,755,0,0,0,0.6188
3,3,387,192,379,0,0,0,1801,713,1258,0,0.6172
5,2,85,421,140,413,298,0,1685,855,0,0,0.6167
6,1,308,235,510,74,152,429,1445,0,0,0,0.6163
6,2,232,420,508,349,383,453,716,1809,0,0,0.6159
4,3,358,217,511,356,0,0,1140,466,226,0,0.6159
5,2,467,242,387,329,267,0,907,1973,0,0,0.6145
5,3,432,277,342,206,327,0,1794,1593,2038,0,0.6143
6,2,335,294,380,291,322,348,889,1457,0,0,0.6136
5,1,443,232,338,135,208,0,1606,0,0,0,0.6134
3,1,377,119,320,0,0,0,496,0,0,0,0.6134
6,1,251,261,460,417,217,108,1730,0,0,0,0.6131
4,2,72,502,35,408,0,0,1343,1485,0,0,0.6124
4,2,196,100,318,202,0,0,564,593,0,0,0.6119
4,3,180,507,225,184,0,0,728,1975,120,0,0.6119
4,1,83,432,475,410,0,0,65,0,0,0,0.6118
5,1,79,17,349,263,398,0,1526,0,0,0,0.611
5,2,468,442,295,139,313,0,1593,878,0,0,0.6104
4,3,184,111,328,180,0,0,1298,854,1260,0,0.61
4,3,127,89,148,468,0,0,1672,952,1376,0,0.61
3,3,382,455,170,0,0,0,1507,1608,716,0,0.6099
6,1,184,47,130,216,306,498,1862,0,0,0,0.6091
4,4,286,180,332,479,0,0,934,1580,595,1938,0.6086
3,2,208,216,130,0,0,0,1303,693,0,0,0.6081
5,2,387,408,389,340,194,200,1677,624,0,0,0.6074
3,1,504,443,207,0,0,0,336,0,0,0,0.6072
6,1,62,329,287,221,177,435,951,0,0,0,0.6071
5,1,271,51,270,273,393,0,1915,0,0,0,0.6064
5,1,293,208,231,146,348,0,829,0,0,0,0.6054
4,2,398,320,442,292,0,0,261,201,0,0,0.6053
4,2,135,444,298,30,0,0,1836,776,0,0,0.6031
4,2,228,87,328,228,0,0,515,1552,0,0,0.6019
5,2,217,230,353,497,364,0,541,1591,0,0,0.6017
3,2,361,473,345,0,0,0,791,59,0,0,0.6006
5,3,274,191,310,208,193,0,2036,1767,1538,0,0.5991
4,4,305,144,208,340,0,0,1202,1680,889,1966,0.5991
3,2,299,332,277,0,0,0,391,1225,0,0,0.5981
3,2,77,91,252,0,0,0,670,873,0,0,0.5981
6,1,386,438,385,435,50,110,1571,0,0,0,0.5981
4,4,502,409,437,28,0,0,1884,1726,1965,1510,0.598
6,3,201,365,166,427,395,381,1224,782,1949,2034,0.597
3,1,376,396,64,0,0,0,1038,0,0,0,0.5961
5,2,478,205,212,443,444,0,1539,489,0,0,0.5959
4,4,405,357,432,201,0,0,1407,840,1094,629,0.5958
3,1,361,359,60,0,0,0,1635,0,0,0,0.5951
6,3,211,430,433,116,43,413,1845,1456,1269,0,0.5935
5,1,221,94,345,153,359,0,593,0,0,0,0.5928
4,2,207,425,407,138,0,0,323,766,0,0,0.5921
6,1,113,203,181,439,309,186,753,0,0,0,0.5911
5,2,219,510,497,103,33,0,2028,1241,0,0,0.5908
3,2,8,159,152,0,0,0,1130,1125,0,0,0.5897
3,2,54,35,172,0,0,0,1381,1489,0,0,0.5894
5,2,126,110,322,304,452,0,712,1204,0,0,0.5889
3,4,161,439,176,182,0,0,1253,1426,1600,413,0.5887
5,3,357,320,224,226,496,0,1535,1210,1985,0,0.5887
6,1,366,307,417,36,31,196,1640,0,0,0,0.5884
6,1,20,387,63,342,396,322,1505,0,0,0,0.5867
4,1,362,41,223,135,0,0,407,0,0,0,0.5861
5,2,46,398,72,383,419,0,1495,847,0,0,0.5859
3,3,239,387,364,0,0,0,419,1024,1355,0,0.5859
3,2,17,146,414,0,0,0,488,760,0,0,0.5857
3,4,133,498,375,0,0,0,715,509,1678,1699,0.5851
4,2,395,75,153,408,0,0,188,1969,0,0,0.585
5,1,238,11,470,415,384,0,800,0,0,0,0.5846
4,2,269,264,52,38,0,0,1354,1510,0,0,0.5841
6,2,155,120,184,472,321,155,1571,554,0,0,0.5835
4,3,157,35,66,499,0,0,753,1862,468,0,0.5831
5,3,353,135,317,386,190,0,1579,739,1893,0,0.5829
5,2,430,451,315,89,220,0,1386,1534,0,0,0.5828
6,1,460,378,67,168,37,429,1620,0,0,0,0.5821
3,2,467,84,149,0,0,0,1001,575,0,0,0.5816
6,1,339,55,252,176,474,264,564,0,0,0,0.5809
3,1,230,33,131,0,0,0,1058,0,0,0,0.5808
5,4,143,443,401,175,429,0,857,1257,2017,1823,0.5805
3,3,41,202,100,0,0,0,1415,895,1416,0,0.58
4,2,240,171,234,141,0,0,404,793,0,0,0.579
6,2,318,140,249,268,405,252,852,1698,0,0,0.5787
6,1,152,68,159,227,129,410,642,0,0,0,0.5783
5,1,128,134,465,347,289,0,274,0,0,0,0.5777
4,4,238,222,105,103,0,0,872,1656,1131,1697,0.5773
